ID_Tiket,Tanggal_Penerbangan,Rute,Jarak_km,Cuaca_Keberangkatan,Status_Penerbangan,Waktu_Delay_Menit,Kelas_Kabin,Akses_Lounge,Berat_Bagasi_kg,Harga_Tiket_IDR,Rating_Kepuasan
TKT-4733287,2025-08-07,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,9,828000,7
TKT-9795944,2025-12-10,Jakarta - Medan (CGK-KNO),1400,Badai Petir,Delayed,127,Economy,Tidak,6,1680000,3
TKT-7696159,2025-05-22,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,13,1176000,9
TKT-7644056,2026-03-13,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,25,5880000,9
TKT-4294838,2025-12-30,Bali - Lombok (DPS-LOP),120,Hujan Sedang,On Time,0,Economy,Tidak,19,144000,9
TKT-2298544,2025-10-22,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,14,144000,9
TKT-7376268,2025-05-28,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Business,Ya,29,504000,9
TKT-2384848,2025-12-06,Jakarta - Bali (CGK-DPS),980,Cerah,Delayed,139,Economy,Tidak,16,1176000,3
TKT-7953090,2026-02-09,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,97,Economy,Tidak,19,1680000,4
TKT-4134725,2025-09-17,Surabaya - Bali (SUB-DPS),300,Badai Petir,Delayed,68,Economy,Tidak,10,360000,4
TKT-6994144,2025-12-06,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,17,1680000,7
TKT-3951809,2026-01-05,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Business,Ya,30,4116000,9
TKT-9534237,2025-08-27,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,8,828000,7
TKT-2294835,2025-07-12,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,19,1680000,7
TKT-5315890,2025-12-30,Surabaya - Bali (SUB-DPS),300,Cerah,Delayed,67,Economy,Tidak,9,360000,5
TKT-7798369,2025-08-28,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Business,Ya,32,4116000,8
TKT-4951923,2025-08-12,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,16,1680000,9
TKT-1799452,2025-12-12,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,12,360000,9
TKT-2885510,2025-06-14,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,11,1680000,8
TKT-9684999,2025-06-10,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,Delayed,129,Economy,Tidak,17,1680000,3
TKT-1853143,2026-01-03,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,18,1176000,8
TKT-4384186,2025-06-24,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,16,1176000,7
TKT-1598169,2026-02-15,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,5,144000,9
TKT-5843313,2025-09-06,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,Delayed,52,Economy,Tidak,8,828000,6
TKT-7839062,2026-02-21,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,175,Economy,Tidak,10,360000,4
TKT-3113287,2025-10-04,Bali - Lombok (DPS-LOP),120,Hujan Sedang,Delayed,176,Economy,Tidak,10,144000,3
TKT-9569129,2025-07-16,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,17,1680000,9
TKT-6798616,2026-03-23,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,10,828000,9
TKT-1427069,2025-08-22,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,7,1680000,9
TKT-4487242,2026-04-26,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,37,Economy,Tidak,6,1680000,7
TKT-3131111,2025-11-18,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,13,828000,8
TKT-9126460,2026-02-26,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,20,828000,7
TKT-6370151,2026-02-20,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,31,2898000,8
TKT-8425424,2025-07-19,Jakarta - Bali (CGK-DPS),980,Hujan Sedang,On Time,0,Business,Ya,26,4116000,8
TKT-8081377,2026-03-31,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,15,1680000,9
TKT-4770478,2026-03-12,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,First Class,Ya,48,8232000,10
TKT-3498812,2025-11-21,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,15,828000,8
TKT-2568700,2025-05-22,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,20,144000,7
TKT-2991122,2026-01-27,Jakarta - Makassar (CGK-UPG),1400,Cerah,Delayed,64,Economy,Tidak,19,1680000,4
TKT-4645894,2025-10-07,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,132,Economy,Tidak,16,1680000,2
TKT-8055137,2025-09-13,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,7,360000,8
TKT-7919905,2025-10-23,Bali - Lombok (DPS-LOP),120,Hujan Sedang,On Time,0,Economy,Tidak,7,144000,9
TKT-6139663,2025-12-16,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,11,1680000,8
TKT-1076007,2025-09-17,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,118,Economy,Tidak,14,1680000,4
TKT-2737903,2025-06-29,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,9,144000,8
TKT-5587122,2025-05-08,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,20,360000,8
TKT-2807152,2025-06-09,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,14,828000,7
TKT-1474048,2025-05-21,Bali - Lombok (DPS-LOP),120,Hujan Sedang,Delayed,79,First Class,Ya,32,1008000,8
TKT-3963809,2025-06-01,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,8,828000,7
TKT-8951648,2026-02-08,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Delayed,213,Economy,Tidak,11,1680000,2
TKT-6332254,2026-01-14,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,15,1176000,7
TKT-8373517,2026-04-02,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,14,144000,7
TKT-6842443,2026-01-25,Jakarta - Bali (CGK-DPS),980,Cerah,Delayed,46,Business,Ya,32,4116000,7
TKT-9487745,2026-01-01,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,13,1680000,7
TKT-3468197,2025-05-25,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,24,2898000,10
TKT-1697175,2025-07-27,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,13,1176000,8
TKT-8006491,2025-07-24,Jakarta - Surabaya (CGK-SUB),690,Badai Petir,Cancelled,0,Economy,Tidak,8,828000,3
TKT-7193263,2026-02-04,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Cancelled,0,Business,Ya,22,5880000,2
TKT-6682644,2025-10-03,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,30,5880000,8
TKT-5878596,2025-09-09,Jakarta - Bali (CGK-DPS),980,Cerah,Delayed,141,Economy,Tidak,12,1176000,3
TKT-4800321,2026-01-02,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,30,1260000,9
TKT-2312442,2025-09-07,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,12,360000,8
TKT-3920572,2026-03-27,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,16,828000,7
TKT-7507377,2025-05-31,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Business,Ya,29,4116000,8
TKT-5577700,2026-04-09,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,On Time,0,Economy,Tidak,19,1680000,7
TKT-8445558,2025-10-24,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,8,1176000,9
TKT-9244311,2025-12-24,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Cancelled,0,Economy,Tidak,17,1680000,3
TKT-6780089,2025-10-31,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,9,1680000,9
TKT-2724813,2025-10-17,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,Delayed,115,Economy,Tidak,5,828000,5
TKT-8819144,2026-01-09,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,13,360000,7
TKT-1963285,2025-06-16,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,Delayed,102,Economy,Tidak,18,828000,6
TKT-7581988,2025-11-06,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,6,1680000,9
TKT-3692134,2025-11-22,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,15,828000,9
TKT-8172263,2025-06-23,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,On Time,0,Economy,Tidak,11,1680000,7
TKT-7119729,2025-08-04,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,26,1260000,9
TKT-9594068,2025-12-30,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,19,1680000,8
TKT-5525937,2025-11-15,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,24,5880000,8
TKT-2626609,2025-08-24,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,10,828000,9
TKT-6746072,2025-06-13,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Business,Ya,31,4116000,8
TKT-8130169,2026-04-11,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,On Time,0,Economy,Tidak,13,1680000,8
TKT-7929084,2025-12-22,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,9,144000,9
TKT-9732698,2026-02-17,Jakarta - Surabaya (CGK-SUB),690,Hujan Sedang,On Time,0,Economy,Tidak,19,828000,9
TKT-6019793,2025-06-24,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,11,1680000,9
TKT-6976431,2026-03-30,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,13,828000,7
TKT-3466790,2025-10-18,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,32,5880000,9
TKT-3665636,2025-10-28,Jakarta - Medan (CGK-KNO),1400,Badai Petir,Delayed,167,Economy,Tidak,14,1680000,2
TKT-5219261,2025-10-29,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,5,144000,7
TKT-9195699,2025-09-21,Surabaya - Bali (SUB-DPS),300,Cerah,Delayed,89,Economy,Tidak,19,360000,6
TKT-6933026,2025-06-04,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,17,1680000,9
TKT-2720420,2025-10-09,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,12,1176000,8
TKT-9612986,2026-04-10,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,On Time,0,Economy,Tidak,7,1680000,8
TKT-4533419,2025-05-12,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,15,828000,7
TKT-6097763,2026-03-19,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,6,1680000,7
TKT-1919627,2025-07-17,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,25,1260000,10
TKT-1468326,2026-01-29,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,20,144000,9
TKT-5751280,2025-10-25,Jakarta - Medan (CGK-KNO),1400,Cerah,Delayed,118,Economy,Tidak,14,1680000,5
TKT-6159644,2025-07-24,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,12,1680000,9
TKT-5881432,2025-05-05,Bali - Lombok (DPS-LOP),120,Hujan Sedang,On Time,0,Economy,Tidak,6,144000,7
TKT-2971476,2026-04-14,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,7,1680000,7
TKT-4378032,2026-04-14,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,95,Economy,Tidak,13,360000,6
TKT-9120691,2025-08-30,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,29,5880000,8
TKT-1712562,2025-06-17,Bali - Lombok (DPS-LOP),120,Hujan Sedang,Delayed,82,Economy,Tidak,12,144000,6
TKT-9914029,2025-06-19,Bali - Lombok (DPS-LOP),120,Hujan Sedang,Delayed,58,Economy,Tidak,9,144000,6
TKT-3767605,2026-01-29,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,18,828000,9
TKT-2425326,2025-05-25,Jakarta - Surabaya (CGK-SUB),690,Cerah,Delayed,148,First Class,Ya,46,5796000,4
TKT-5043239,2026-01-05,Bali - Lombok (DPS-LOP),120,Hujan Sedang,On Time,0,Business,Ya,21,504000,8
TKT-8545240,2025-11-04,Surabaya - Bali (SUB-DPS),300,Badai Petir,Cancelled,0,Business,Ya,24,1260000,3
TKT-2070991,2025-06-02,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,On Time,0,Economy,Tidak,14,1680000,8
TKT-9780697,2026-01-31,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,19,1176000,9
TKT-4884626,2026-02-14,Surabaya - Bali (SUB-DPS),300,Cerah,Delayed,130,Economy,Tidak,5,360000,4
TKT-6788206,2025-06-15,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,66,Economy,Tidak,7,1680000,5
TKT-7127322,2026-01-28,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,5,1680000,9
TKT-2503757,2025-07-14,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,15,360000,7
TKT-8459894,2026-01-31,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,11,1176000,9
TKT-6032294,2025-05-16,Surabaya - Bali (SUB-DPS),300,Badai Petir,Delayed,145,Business,Ya,21,1260000,3
TKT-7076594,2025-07-24,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,10,1680000,7
TKT-2877427,2025-05-22,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,7,1680000,7
TKT-6201662,2025-07-28,Bali - Lombok (DPS-LOP),120,Cerah,Delayed,123,Economy,Tidak,14,144000,3
TKT-8822168,2025-05-17,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,16,360000,7
TKT-1916897,2025-11-18,Jakarta - Bali (CGK-DPS),980,Badai Petir,Cancelled,0,Economy,Tidak,19,1176000,2
TKT-1437110,2026-03-28,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,27,2898000,10
TKT-9166897,2025-06-12,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,6,828000,7
TKT-6730538,2026-02-06,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,First Class,Ya,49,5796000,10
TKT-8773016,2026-01-16,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,First Class,Ya,34,2520000,10
TKT-1387487,2025-05-11,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,11,1176000,7
TKT-3923989,2025-06-21,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,18,828000,9
TKT-7113979,2025-12-01,Jakarta - Bali (CGK-DPS),980,Badai Petir,Delayed,171,Economy,Tidak,11,1176000,2
TKT-7673326,2025-11-07,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,On Time,0,Economy,Tidak,16,1680000,8
TKT-6099359,2025-07-19,Jakarta - Surabaya (CGK-SUB),690,Cerah,Delayed,113,Business,Ya,21,2898000,7
TKT-4287833,2025-09-29,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,11,1680000,8
TKT-6937353,2025-08-18,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,74,Economy,Tidak,18,360000,5
TKT-6423373,2025-11-03,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,18,1680000,9
TKT-7649008,2026-04-09,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,18,144000,8
TKT-2668249,2026-04-01,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,13,360000,8
TKT-8656584,2025-08-21,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,15,1680000,8
TKT-1778233,2025-11-04,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,20,1176000,9
TKT-7538758,2026-05-02,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,17,144000,8
TKT-2714811,2025-12-05,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,31,2898000,8
TKT-3649151,2025-06-12,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Economy,Tidak,10,360000,7
TKT-3928600,2026-04-29,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,27,2898000,10
TKT-7342344,2025-08-26,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,97,Economy,Tidak,17,1680000,4
TKT-5421727,2025-09-10,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,29,2898000,10
TKT-6516451,2025-07-04,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,110,Economy,Tidak,9,1680000,6
TKT-4809278,2025-06-16,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,15,1680000,7
TKT-6829211,2025-07-07,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,7,1680000,8
TKT-8943693,2026-02-26,Jakarta - Surabaya (CGK-SUB),690,Badai Petir,Cancelled,0,Economy,Tidak,15,828000,1
TKT-2102977,2026-04-13,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,First Class,Ya,48,1008000,10
TKT-3055214,2026-04-03,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,34,5880000,8
TKT-2615625,2025-07-20,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,18,1176000,7
TKT-2711121,2025-10-18,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,15,1176000,9
TKT-7075837,2025-05-10,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,First Class,Ya,31,11760000,9
TKT-5572662,2025-07-02,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,14,1680000,8
TKT-4136787,2025-08-15,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,14,828000,7
TKT-8431314,2025-07-29,Jakarta - Makassar (CGK-UPG),1400,Cerah,Delayed,112,Economy,Tidak,6,1680000,5
TKT-1807933,2026-03-05,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,8,828000,8
TKT-7359802,2025-09-21,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,19,1680000,7
TKT-5623711,2025-10-01,Bali - Lombok (DPS-LOP),120,Badai Petir,Cancelled,0,Economy,Tidak,7,144000,3
TKT-7373283,2026-01-21,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,13,1176000,9
TKT-9126515,2026-02-13,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,16,1680000,9
TKT-2852527,2025-10-05,Surabaya - Bali (SUB-DPS),300,Hujan Sedang,Delayed,179,Economy,Tidak,9,360000,2
TKT-9786532,2026-04-25,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,20,5880000,9
TKT-6941118,2026-01-10,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,10,144000,9
TKT-7438095,2025-07-09,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,13,1176000,8
TKT-4266065,2025-12-23,Jakarta - Makassar (CGK-UPG),1400,Cerah,Delayed,150,Economy,Tidak,13,1680000,4
TKT-9588514,2025-11-03,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,11,1680000,8
TKT-9355260,2025-08-08,Bali - Lombok (DPS-LOP),120,Hujan Sedang,Delayed,51,Economy,Tidak,20,144000,8
TKT-4919984,2026-01-07,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,7,1176000,7
TKT-5461890,2026-03-18,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,26,1260000,8
TKT-2648950,2025-09-09,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,20,2898000,10
TKT-9142203,2025-08-17,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,12,828000,7
TKT-3897039,2026-02-06,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,11,1680000,9
TKT-9708368,2025-12-12,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,6,144000,8
TKT-9638709,2025-08-27,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,23,5880000,10
TKT-5880679,2026-04-18,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,20,1680000,7
TKT-4126898,2025-05-10,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,5,828000,7
TKT-3087132,2025-05-09,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Business,Ya,35,5880000,8
TKT-9257653,2025-08-25,Jakarta - Makassar (CGK-UPG),1400,Hujan Sedang,Delayed,87,Business,Ya,23,5880000,5
TKT-8935506,2025-05-29,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,6,144000,8
TKT-5126003,2026-01-11,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,20,1680000,7
TKT-6614873,2026-03-25,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,10,1680000,7
TKT-3947506,2025-10-11,Jakarta - Surabaya (CGK-SUB),690,Cerah,Delayed,154,Economy,Tidak,16,828000,3
TKT-9626117,2026-04-13,Jakarta - Bali (CGK-DPS),980,Cerah,Delayed,32,Economy,Tidak,18,1176000,6
TKT-8259630,2025-10-24,Jakarta - Surabaya (CGK-SUB),690,Badai Petir,Cancelled,0,Economy,Tidak,19,828000,3
TKT-5114426,2025-05-14,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,Delayed,84,Economy,Tidak,9,1680000,4
TKT-7324612,2025-12-25,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,12,144000,8
TKT-3224400,2025-07-07,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Cancelled,0,Business,Ya,30,5880000,1
TKT-5664160,2025-12-17,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,13,1680000,8
TKT-5846005,2026-04-07,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Economy,Tidak,9,144000,9
TKT-7910968,2025-11-02,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,First Class,Ya,33,2520000,10
TKT-5756369,2026-03-15,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Business,Ya,32,2898000,9
TKT-2144554,2025-08-14,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,35,5880000,9
TKT-6335186,2025-10-23,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,On Time,0,Economy,Tidak,17,1680000,8
TKT-5928239,2025-07-24,Jakarta - Bali (CGK-DPS),980,Hujan Sedang,Delayed,36,Economy,Tidak,7,1176000,7
TKT-9376023,2025-06-28,Jakarta - Surabaya (CGK-SUB),690,Cerah,Delayed,55,Economy,Tidak,18,828000,8
TKT-8403760,2026-02-27,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Economy,Tidak,20,1680000,8
TKT-3754282,2026-03-07,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Business,Ya,25,504000,9
TKT-4532673,2025-05-24,Jakarta - Medan (CGK-KNO),1400,Badai Petir,Cancelled,0,Economy,Tidak,11,1680000,3
TKT-3453468,2025-09-14,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,On Time,0,Economy,Tidak,10,1680000,7
TKT-1871707,2025-05-25,Jakarta - Bali (CGK-DPS),980,Cerah,Delayed,153,Economy,Tidak,20,1176000,2
TKT-4793562,2026-01-18,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,35,1260000,9
TKT-7135532,2025-09-12,Jakarta - Medan (CGK-KNO),1400,Cerah,Delayed,165,Economy,Tidak,11,1680000,4
TKT-3669542,2026-01-10,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,Business,Ya,25,5880000,9
TKT-9779833,2026-04-04,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,First Class,Ya,41,8232000,9
TKT-2672870,2026-03-04,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,Delayed,178,Economy,Tidak,7,1680000,4
TKT-1034726,2026-02-25,Jakarta - Makassar (CGK-UPG),1400,Cerah,On Time,0,Economy,Tidak,12,1680000,8
TKT-6179115,2026-01-29,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,30,1260000,9
TKT-3141078,2025-09-20,Jakarta - Surabaya (CGK-SUB),690,Cerah,On Time,0,Economy,Tidak,8,828000,9
TKT-3488342,2025-12-07,Bali - Lombok (DPS-LOP),120,Cerah,On Time,0,Business,Ya,26,504000,8
TKT-4774399,2025-09-12,Jakarta - Medan (CGK-KNO),1400,Hujan Sedang,Delayed,38,Business,Ya,22,5880000,9
TKT-9653199,2025-06-03,Jakarta - Bali (CGK-DPS),980,Cerah,On Time,0,Economy,Tidak,12,1176000,7
TKT-1476523,2026-01-03,Bali - Lombok (DPS-LOP),120,Hujan Sedang,Delayed,73,Economy,Tidak,20,144000,6
TKT-8242292,2025-08-25,Surabaya - Bali (SUB-DPS),300,Cerah,On Time,0,Business,Ya,25,1260000,9
TKT-5714111,2026-02-11,Jakarta - Makassar (CGK-UPG),1400,Badai Petir,Delayed,164,Economy,Tidak,10,1680000,3
TKT-2293403,2025-07-17,Jakarta - Medan (CGK-KNO),1400,Cerah,On Time,0,First Class,Ya,44,11760000,10
TKT-6986767,2025-08-19,Jakarta - Medan (CGK-KNO),1400,Cerah,Delayed,83,Economy,Tidak,19,1680000,5
